08/09/2019,946
09/09/2019,5946
10/09/2019,6125
11/09/2019,6125
12/09/2019,6466
13/09/2019,6466
14/09/2019,7051
15/09/2019,7051
16/09/2019,7051
17/09/2019,7051
18/09/2019,7102
19/09/2019,7102
20/09/2019,7020
21/09/2019,7020
