2019-09-08,520
2019-09-09,520
2019-09-10,716
2019-09-11,716
2019-09-12,731
2019-09-13,731
2019-09-14,1366
2019-09-15,1366
2019-09-16,1366
2019-09-17,1366
2019-09-18,1353
2019-09-19,1353
2019-09-20,1353
2019-09-21,1353
