2019-09-10,226
2019-09-11,191
2019-09-12,191
2019-09-13,193
2019-09-14,198
2019-09-15,198
2019-09-16,198
2019-09-17,195
2019-09-18,195
2019-09-19,192
2019-09-20,192
2019-09-21,192
2019-09-22,192
2019-09-23,196
2019-09-24,196
2019-09-25,196
2019-09-26,196
2019-09-27,196
2019-09-28,196
2019-09-29,196
2019-09-30,196
2019-10-01,196
2019-10-02,196
