08/09/2019,95
09/09/2019,95
10/09/2019,70
11/09/2019,70
12/09/2019,100
13/09/2019,100
14/09/2019,63
15/09/2019,63
16/09/2019,63
17/09/2019,63
18/09/2019,69
19/09/2019,69
20/09/2019,69
21/09/2019,69
