08/09/2019,520
09/09/2019,520
10/09/2019,716
11/09/2019,716
12/09/2019,731
13/09/2019,731
14/09/2019,1366
15/09/2019,1366
16/09/2019,1366
17/09/2019,1366
18/09/2019,1353
19/09/2019,1353
20/09/2019,1353
21/09/2019,1353
