2019-09-08,15
2019-09-09,15
2019-09-10,15
2019-09-11,15
2019-09-12,51
2019-09-13,51
2019-09-14,51
2019-09-15,51
2019-09-16,51
2019-09-17,51
2019-09-18,51
2019-09-19,51
2019-09-20,75
2019-09-21,75
