2019-09-08,2000
2019-09-09,2000
2019-09-10,2000
2019-09-11,2000
2019-09-12,2000
2019-09-13,2000
2019-09-14,2000
2019-09-15,2000
2019-09-16,2000
2019-09-17,2000
2019-09-18,2000
2019-09-19,2000
2019-09-20,2000
2019-09-21,2000
2019-09-22,2000
2019-09-23,2000
2019-09-24,2000
2019-09-25,2000
2019-09-26,2000
2019-09-27,2000
2019-09-28,2000
2019-09-29,2000
2019-09-30,2000
2019-10-01,2000
2019-10-02,2000
