05/09/2019,2000
06/09/2019,2000
07/09/2019,2000
08/09/2019,2000
09/09/2019,2000
10/09/2019,2000
11/09/2019,2000
12/09/2019,2000
13/09/2019,2000
14/09/2019,2000
15/09/2019,2000
16/09/2019,2000
17/09/2019,2000
18/09/2019,2000
19/09/2019,2000
20/09/2019,2000
21/09/2019,2000
22/09/2019,2000
23/09/2019,2000
24/09/2019,2000
25/09/2019,2000
26/09/2019,2000
27/09/2019,2000
28/09/2019,2000
29/09/2019,2000
30/09/2019,2000
01/10/2019,2000
02/10/2019,2000
