2019-09-08,200
2019-09-09,200
2019-09-10,202
2019-09-11,202
2019-09-12,202
2019-09-13,202
2019-09-14,236
2019-09-15,236
2019-09-16,236
2019-09-17,236
2019-09-18,240
2019-09-19,240
2019-09-20,134
2019-09-21,134
